ชื่อสินค้า,ราคาขาย,ต้นทุน,หมวดหมู่,สต๊อก,บาร์โค้ด
คอมฟอร์ทอัลตร้า,40,35,น้ำยาปรับผ้านุ่ม,19,8851932197878
คอมฟอร์ท น้ำเดียว ฟลอรัส เฟรช 300มล.,40,35,น้ำยาปรับผ้านุ่ม,50,8851932217125
คอมฟอร์ท22มล.,4,2,น้ำยาปรับผ้านุ่ม,30,8851932217163
คอมฟอร์ทน้ำเดียวน้ำเงิน,40,35,น้ำยาปรับผ้านุ่ม,-3,8851932217200
คอมฟอร์ท22มล,4,3,น้ำยาปรับผ้านุ่ม,100,8851932243391
คอมฟอร์ทน้ำเดียวชมพู,70,65,น้ำยาปรับผ้านุ่ม,0,8851932243421
คอมฟอร์ทกลิ่นหอมโรแมนติก580มล.,20,13,น้ำยาปรับผ้านุ่ม,15,8851932288071
คอมฟอร์ท,4,3,น้ำยาปรับผ้านุ่ม,100,8851932300681
คอมฟอร์ ทอโรร่า,75,65,น้ำยาปรับผ้านุ่ม,-2,8851932300698
คอมฟอร์มเพียว,4,3,น้ำยาปรับผ้านุ่ม,100,8851932352192
ดาวน์นี่เพียวขาว,70,65,น้ำยาปรับผ้านุ่ม,0,8851932352208
คอมฟอร์ทvy]9hk180มล.,10,8,น้ำยาปรับผ้านุ่ม,20,8851932355667
คอมฟอร์20มล,4,2,น้ำยาปรับผ้านุ่ม,100,8851932363365
คอมฟอร์ท เอนชานท์ 130มล.,20,15,น้ำยาปรับผ้านุ่ม,19,8851932363372
comfortสีม่วง3ซอง,55,50,น้ำยาปรับผ้านุ่ม,10,8851932363518
คอมฟอร์ท22มล.,4,2,น้ำยาปรับผ้านุ่ม,100,8851932363730
คอมฟอท20มล,4,3,น้ำยาปรับผ้านุ่ม,100,8851932363747
คอมฟอร์ท อัลต้า สีฟ้า,75,65,น้ำยาปรับผ้านุ่ม,-2,8851932363754
คอมฟอร์ทอัตต้าสีชมพู,70,65,น้ำยาปรับผ้านุ่ม,0,8851932363761
คอมฟอร์ทรักเชอรี่,70,65,น้ำยาปรับผ้านุ่ม,0,8851932366618
คอมฟอร์ท เดลี่ เฟรช 130มล.,20,15,น้ำยาปรับผ้านุ่ม,97,8851932387071
คอมฟอร์ท20มล,4,2,น้ำยาปรับผ้านุ่ม,100,8851932390835
คอมฟอท20มล,4,3,น้ำยาปรับผ้านุ่ม,100,8851932390873
คอมฟอท580มล,18,13,น้ำยาปรับผ้านุ่ม,18,8851932407533
คอมฟอร์ท ฟรอรัช เฟรช 130มล.,20,17,น้ำยาปรับผ้านุ่ม,120,8851932411257
คอมฟอร์ท ฟลอรัช เฟรช 130มล.,20,17,น้ำยาปรับผ้านุ่ม,120,8851932411264
คอมฟอท ปรับผ้า20มล,4,3,น้ำยาปรับผ้านุ่ม,100,8851932411639
คอมฟอท130มล,20,16,น้ำยาปรับผ้านุ่ม,20,8851932411646
คอมฟอล330มล,40,25,น้ำยาปรับผ้านุ่ม,20,8851932411653
คอมฟอท1400มล,150,130,น้ำยาปรับผ้านุ่ม,20,8851932411677
คอมฟอร์ท ซันชายน์ กลิ่นดอกไม้ 130มล.,18,15,น้ำยาปรับผ้านุ่ม,119,8851932411707
คอมฟอร์ท อัลตร้า 24 ซอง,75,68,น้ำยาปรับผ้านุ่ม,120,8851932411714
คอมฟอท20มล,4,3,น้ำยาปรับผ้านุ่ม,100,8851932422215
คอมฟอร์ท อโรมาเธอราพี 130มล.,20,17,น้ำยาปรับผ้านุ่ม,120,8851932423175
บรีส เอกเซล เอสเซนเซียล ออยล์ 550มล.,65,49,น้ำยาปรับผ้านุ่ม,120,8851932441735
โอโม พลัส เฟรช บูเก้ 120มล.,15,11,น้ำยาปรับผ้านุ่ม,12,8851932472227
โอโม พลัส พิงค์ฟลอรัส คิส 120มล.,15,0,น้ำยาปรับผ้านุ่ม,0,8851932478878
คอมฟอร์ท บิวตี้เพอร์ฟูม 420มล.,39,0,น้ำยาปรับผ้านุ่ม,0,8851932493062
คอมฟอร์ทเพียว แฮปปี้ 110มล.,15,0,น้ำยาปรับผ้านุ่ม,0,8851932494847
สำลีก้านวีแคร์,10,8,น้ำยาปรับผ้านุ่ม,20,8851973059142
ไฟน์ไลน์ฟ้า,15,10,น้ำยาปรับผ้านุ่ม,99,8851989030067
ไฟน์ไลน์500มล,15,12,น้ำยาปรับผ้านุ่ม,99,8851989030142
ไฟไลน์ ปรับผ้านุ่ม คาริ่งบลู 470มล.,18,0,น้ำยาปรับผ้านุ่ม,0,8851989030388
ไฟน์ไลน์ชมพู,20,15,น้ำยาปรับผ้านุ่ม,96,8851989030395
ไฟน์ไลน์ชมพู,35,30,น้ำยาปรับผ้านุ่ม,100,8851989030401
ไฟน์ไลน์ชมพู,15,10,น้ำยาปรับผ้านุ่ม,99,8851989030425
ไฟน์ไลน์แดง,15,10,น้ำยาปรับผ้านุ่ม,-2,8851989030487
ไฟน์ไลน์ม่วง,18,13,น้ำยาปรับผ้านุ่ม,-4,8851989030593
ไฟน์ไลน์แดง600มล.,18,13,น้ำยาปรับผ้านุ่ม,19,8851989030760
ไฟน์ไลน์ชมพู600มล.,20,15,น้ำยาปรับผ้านุ่ม,15,8851989030791
ไฟน์ไลน์250มล,10,8,น้ำยาปรับผ้านุ่ม,100,8851989030814
ไฟน์ไลน์ชมพูเล้ก,10,8,น้ำยาปรับผ้านุ่ม,97,8851989030821
ไฟน์ไลน์ม่วง250มล.,10,8,น้ำยาปรับผ้านุ่ม,20,8851989030838
ไฟน์ไลน์250มล.,10,8,น้ำยาปรับผ้านุ่ม,21,8851989030845
ไฟน์ไลน์250มล.,10,8,น้ำยาปรับผ้านุ่ม,22,8851989030852
ไฟน์ไลน์ม่วง,15,10,น้ำยาปรับผ้านุ่ม,97,8851989030906
ไฟน์ไลน์ทอง,15,10,น้ำยาปรับผ้านุ่ม,100,8851989031248
ไฟน์ไลน์ดำ,15,10,น้ำยาปรับผ้านุ่ม,-1,8851989032245
ไฟน์ไลน์ม่วง,15,10,น้ำยาปรับผ้านุ่ม,50,8851989032436
ไฟน์ไลน์แอลดิแกน250มล.,40,35,น้ำยาปรับผ้านุ่ม,22,8851989032603
ไฟน์ไลน์600มล.,40,35,น้ำยาปรับผ้านุ่ม,22,8851989032610
ไฟน์ไลน์ชมพู,4,3,น้ำยาปรับผ้านุ่ม,100,8851989032733
ไฟน์ไลน์20มล,4,2,น้ำยาปรับผ้านุ่ม,100,8851989032740
ไฟน์ไลน์20มล,4,2,น้ำยาปรับผ้านุ่ม,100,8851989032757
ไฟไลน์ ปรับผ้านุ่ม ลดขนสัตว์ติดผ้า 125มล.,20,0,น้ำยาปรับผ้านุ่ม,0,8851989035635
fineline ปรับผ้านุ่ม สีชมพู 1300 มล.,65,0,น้ำยาปรับผ้านุ่ม,3,8851989035840
fineline ปรับผ้านุ่มสีแดง 1300มล.,65,0,น้ำยาปรับผ้านุ่ม,0,8851989035857
fineline ปรับผ้านุ่ม สีขาว 1300 มล.,65,0,น้ำยาปรับผ้านุ่ม,5,8851989036274
fineline ปรับผ้านุ่มสีม่วง 1300มล.,65,0,น้ำยาปรับผ้านุ่ม,5,8851989036687
ดีนี่ ซักผ้าเด็ก กลิ่นHappy Baby 600มล.,45,40,น้ำยาปรับผ้านุ่ม,1000,8851989060224
สำลีก้อนดีนี่35กรัม,20,15,น้ำยาปรับผ้านุ่ม,22,8851989060330
สำลีดีนี่45กรัม,30,25,น้ำยาปรับผ้านุ่ม,22,8851989060361
ดีนี่ ซักผ้าเด็ก กลิ่นMorning Fresh 600มล.,45,40,น้ำยาปรับผ้านุ่ม,12,8851989060545
ดีนี่ ซักผ้าเด็ก ฟ้า 1300มล.,90,81.75,น้ำยาปรับผ้านุ่ม,118,8851989064802
finelineสีแดง6ซอง,55,52,น้ำยาปรับผ้านุ่ม,10,8851989830841
finelineสีขาว6ซอง,55,53,น้ำยาปรับผ้านุ่ม,10,8851989830858
ไฟน์ไลน์ชมพู ,70,65,น้ำยาปรับผ้านุ่ม,0,8851989932736
ไฟน์ไลนืเขียว,70,65,น้ำยาปรับผ้านุ่ม,0,8851989932743
ไฟน์ไลน์ม่วง,70,65,น้ำยาปรับผ้านุ่ม,0,8851989932750
แคร์ริ่งครีมเปลื่ยนสีผม สีน้ำตาลม่วง,65,60,น้ำยาปรับผ้านุ่ม,20,8852053007138
บิวตี้แฮร์ บลอนด์น้ำตาลอ่อน,60,55,น้ำยาปรับผ้านุ่ม,20,8852053007237
แฮร์เอลีแกน 8,65,60,น้ำยาปรับผ้านุ่ม,0,8852053007862
แคริ่งอีซี่ ปิดผมขาว,48,45,น้ำยาปรับผ้านุ่ม,20,8852053008500
แคร์ริ่ง สีบลอนด์อ่อน,65,60,น้ำยาปรับผ้านุ่ม,20,8852053077094
แคร์ริ่ง สีน้ำตาลประกายทองแดง,65,60,น้ำยาปรับผ้านุ่ม,20,8852053077605
จัสท์โมดอร์ฯ สีดำ,35,30,น้ำยาปรับผ้านุ่ม,20,8852053107012
คัลเลอร์ฟูล ว้าว สีน้ำตาลอ่อน,60,55,น้ำยาปรับผ้านุ่ม,20,8852053107722
สำลีก้านเอเวอร์มินิ,13,10,น้ำยาปรับผ้านุ่ม,12,8852117111016
สำลีก้านเอเวอร์กรีน,10,8,น้ำยาปรับผ้านุ่ม,17,8852117111078
สำลีแผ่น50ก,30,25,น้ำยาปรับผ้านุ่ม,50,8852117121039
ชีนเเน่ ลิป เเคร์ P2 2ก.,25,20,น้ำยาปรับผ้านุ่ม,19,8852525771161
เมจิกลิปแคร์,25,20,น้ำยาปรับผ้านุ่ม,20,8853204208015
สำลีก้านวีเเคร์,20,15,น้ำยาปรับผ้านุ่ม,19,8854588000035
ซิลกี้,25,21,น้ำยาปรับผ้านุ่ม,0,8856680004829
ซิลกี้มะพร้าว,25,21,น้ำยาปรับผ้านุ่ม,0,8856680014200
แชมพูเปลื่ยนสีผมภูมิพฤกษา,65,60,น้ำยาปรับผ้านุ่ม,30,8857098011287
ครีมน้ำนมกุหลาบ,35,30,น้ำยาปรับผ้านุ่ม,30,8857116362308
princesssหน้าใส 60ก.,150,0,น้ำยาปรับผ้านุ่ม,46,8857123324061
เนเซอร์รัคแชมพู30มล,35,30,น้ำยาปรับผ้านุ่ม,50,8857124309210
เนเซอร์แชมพู30มล,35,30,น้ำยาปรับผ้านุ่ม,50,8857124309227
เมเชอร์รัช30มล,35,30,น้ำยาปรับผ้านุ่ม,100,8857124309869
โลชั่นเดริซ่าโสม,39,30,น้ำยาปรับผ้านุ่ม,50,8858947900974
ซอฟดีแดง,10,8,น้ำยาปรับผ้านุ่ม,20,8859333700055
ซอฟท์ ดี550มล,10,8,น้ำยาปรับผ้านุ่ม,50,8859333700079
ซอฟท์-ดี สีแดง,27,25,น้ำยาปรับผ้านุ่ม,10,8859333700086
ซอฟท์-ดี สีชมพู,27,25,น้ำยาปรับผ้านุ่ม,9,8859333700109
มีดโกนหนวด,10,8,น้ำยาปรับผ้านุ่ม,12,8859333700130
Haby Smart&Fresh 590มล.,39,31,น้ำยาปรับผ้านุ่ม,120,8859423200076
Haby Sweet&Relaxing 590มล.,39,31,น้ำยาปรับผ้านุ่ม,120,8859423200090
Haby Grace&Relaxing 590มล.,39,31,น้ำยาปรับผ้านุ่ม,120,8859423200250
Famony Romance 300มล.,20,15,น้ำยาปรับผ้านุ่ม,118,8859423200885
Famony Gentle 300มล.,20,15,น้ำยาปรับผ้านุ่ม,118,8859423200892
Famony Ocean 300มล.,20,15,น้ำยาปรับผ้านุ่ม,119,8859423200946
Famony Blossom 300มล.,20,15,น้ำยาปรับผ้านุ่ม,118,8859423200953
ฟาโมนี สวีทบิวตี้ฟูล 300มล.,20,0,น้ำยาปรับผ้านุ่ม,0,8859423200960
คิวเเมก Fusion 300มล.,30,25,น้ำยาปรับผ้านุ่ม,120,8859423200984
คิวเเมก Sparkling 300มล.,30,25,น้ำยาปรับผ้านุ่ม,120,8859423200991
ฟาโมนี สีเหลือง 1300มล.,60,0,น้ำยาปรับผ้านุ่ม,0,8859423203619
ฟาโมนี สีน้ำเงิน 1300มล.,60,0,น้ำยาปรับผ้านุ่ม,0,8859423203626
ฟาโมนี สีชมพู 1300มล.,60,0,น้ำยาปรับผ้านุ่ม,0,8859423203633
ฟาโมนี สีม่วง 1300มล.,60,0,น้ำยาปรับผ้านุ่ม,0,8859423203640
โซฟีถนมอผิว,26,25,น้ำยาปรับผ้านุ่ม,0,88851111133017
พานาโซนิคนีโอ 9v,52,48,น้ำยาปรับผ้านุ่ม,11,8887549059636
พานาโซนิคgold AA,30,25,น้ำยาปรับผ้านุ่ม,11,8887549620683
กระจก,15,10,น้ำยาปรับผ้านุ่ม,20,99000013
กล่องพลาสติกใส่สบู่,15,10,น้ำยาปรับผ้านุ่ม,20,99000022
กระจก,20,15,น้ำยาปรับผ้านุ่ม,20,99000067
อีคลิปเม็น,20,15,น้ำยาปรับผ้านุ่ม,0,PF005077
