ชื่อสินค้า,ราคาขาย,ต้นทุน,หมวดหมู่,สต๊อก,บาร์โค้ด
เทปกาว,15,10,ของใช้ส่วนตัว,50,8859397183047
กาวช้าง,20,15,ของใช้ส่วนตัว,12,8859420706021
กาวทีเค,10,8,ของใช้ส่วนตัว,50,8859420706137
ปลั้กไฟ,55,45,ของใช้ส่วนตัว,20,8859427751086
ปลั้กตัวเมีย,10,8,ของใช้ส่วนตัว,100,8859427751468
ถุงเท้า,20,15,ของใช้ส่วนตัว,99,8859434310351
HAPPi ถุงเท้านักเรียน 7-9,20,13,ของใช้ส่วนตัว,24,8859434310658
HAPPi ถุงเท้านักเรียน 9-12,20,14,ของใช้ส่วนตัว,24,8859434310672
ถุงเท้า,20,15,ของใช้ส่วนตัว,100,8859434311167
ถุงเท้า,39,20,ของใช้ส่วนตัว,180,8859434311785
หวีซอย,25,14,ของใช้ส่วนตัว,20,8859569703431
กิ๊ปดำ,10,6,ของใช้ส่วนตัว,19,8859569704186
กาวตราช้าง,20,15,ของใช้ส่วนตัว,20,8888299751184
มีดโกนหนวด,25,19,ของใช้ส่วนตัว,19,8888826019589
กำยาน,20,15,ของใช้ส่วนตัว,50,8889247200259
ที่ขัดหม้อ,10,8,ของใช้ส่วนตัว,100,8889247800244
คอลเกตแปรงสีฟัน,25,20,ของใช้ส่วนตัว,50,8935236000567
เเลตตาซิด ซอฟท์เเอนค์ซิลค์กี้ 150มล.,110,100,ของใช้ส่วนตัว,120,8936123410063
เเลคตาซิด เอ็กซ์ตร้า มิลค์กี้ 60มล.,60,52,ของใช้ส่วนตัว,10,8936123411022
nice ป๊อปอัพ 130แผ่น,10,6,ของใช้ส่วนตัว,120,8992759124224
มีดโกนหนวด,20,15,ของใช้ส่วนตัว,15,8992765301008
ชอล์คกำจัดมด,5,3,ของใช้ส่วนตัว,20,91110101
ธูปหอม กลิ่นผมไม้รวม,30,24,ของใช้ส่วนตัว,120,91840067
เทียนไขเบอร์10สีเหลือง,20,15,ของใช้ส่วนตัว,50,91848010
ด้ายสีขาว 100เมตร,15,11,ของใช้ส่วนตัว,12,93120120
ธูปหอมพรสวัสดิ์,5,3,ของใช้ส่วนตัว,0,93170101
แม็กซเเคส์ 200แผ่น,15,9,ของใช้ส่วนตัว,120,9555774401566
ณาร์ล็อตต์ กระดาษชำระ,25,19,ของใช้ส่วนตัว,119,9555774404536
กาวน้ำ,20,15,ของใช้ส่วนตัว,50,9556456005041
ริบบิ้น ขอบทอง,15,12,ของใช้ส่วนตัว,50,98030803
ไม้บรรทัด,5,4,ของใช้ส่วนตัว,19,99360110
ลูกขนไก่ 3 ลูก,25,22,ของใช้ส่วนตัว,7,99420131
ซองขาวยาว 9/100,30,24,ของใช้ส่วนตัว,120,99500103
ซองสีขาว 7/125A 500ซอง,20,16,ของใช้ส่วนตัว,12,99500109
ซองจดหมายสีชมพู 7/125,20,16,ของใช้ส่วนตัว,12,99500110
